serialnumber,hostname,ReconciliationRuleId,sn_version,sn_variant,hn_version,hn_variant
e7bd498c-0250-4b29-91c4-4fb89a88f1ce,,120,4.0,specified in RFC 4122,,
11fbad89-08a5-4eea-b0cd-aaed8b5eb35f,,120,4.0,specified in RFC 4122,,
e4c96809-b682-431b-abef-62b9e3043dbc,,120,4.0,specified in RFC 4122,,
beb034c3-d550-439d-af5b-14a82ed602b8,,120,4.0,specified in RFC 4122,,
ed91a220-4ec5-4694-a680-385a88e0b339,,120,4.0,specified in RFC 4122,,
97400fea-3908-4403-88ac-30d38007a8b1,,120,4.0,specified in RFC 4122,,
c6f46715-7ebb-4970-9fa8-51b86a469d36,,120,4.0,specified in RFC 4122,,
9a124954-292d-4392-b810-9c04eeea73f9,,120,4.0,specified in RFC 4122,,
40632061-c4a5-48cc-8ac9-22071e96fa1a,,120,4.0,specified in RFC 4122,,
1b85abdd-4e05-413f-b040-b6fbec8f8de5,,120,4.0,specified in RFC 4122,,
575c3ef8-38e0-4719-8ed1-9e8d0f851bd3,,120,4.0,specified in RFC 4122,,
fa9dbe58-b40d-452f-95d3-dd7918aebd51,,120,4.0,specified in RFC 4122,,
59f083b7-49b7-4d6b-840f-c0658a79b32e,,120,4.0,specified in RFC 4122,,
1d257569-7307-4428-85b9-1e3dd2c84ae4,,120,4.0,specified in RFC 4122,,
b04914db-bf3a-436c-87b6-c34371a0a483,,120,4.0,specified in RFC 4122,,
c861c6f3-4122-4ee4-91fa-2a313752a449,,120,4.0,specified in RFC 4122,,
0ea2a4df-8e79-4c3c-a428-21e221770cd4,,120,4.0,specified in RFC 4122,,
25b9b0e1-f542-4c92-b660-b9cc43b5cfb4,,120,4.0,specified in RFC 4122,,
819494c4-8588-4761-9125-aa62c636ea99,,120,4.0,specified in RFC 4122,,
5ac6e0f0-4738-450a-bd6c-bdefbeae5718,,120,4.0,specified in RFC 4122,,
f4acca4e-4078-491d-90fa-3c89cc75c67f,,120,4.0,specified in RFC 4122,,
a14b62d6-df97-4d1e-b686-efe8aa940edc,,120,4.0,specified in RFC 4122,,
17df6aa4-6ff3-4917-b370-8698c7ec3ee8,,120,4.0,specified in RFC 4122,,
6191739e-2516-43d0-aa5c-ab3ad6d64167,,120,4.0,specified in RFC 4122,,
441a1b1d-1ed7-437c-ab70-1b6f4936dd0b,,120,4.0,specified in RFC 4122,,
c4479fb5-e692-4bb9-b3d4-8271d1e2bf75,,120,4.0,specified in RFC 4122,,
bd41c19e-13a9-4a94-bc97-b1cccdc1e31a,,120,4.0,specified in RFC 4122,,
a36ee1e5-2c37-4b53-ae10-8e1b2c8927ec,,120,4.0,specified in RFC 4122,,
b56cfaf7-117d-450a-916c-d5fc27b5c83e,,120,4.0,specified in RFC 4122,,
5d389a39-1697-4388-a64d-1655b921c97d,,120,4.0,specified in RFC 4122,,
a4bb45e4-cdb5-423a-85c0-4f8078e28ea5,,120,4.0,specified in RFC 4122,,
d85d05ea-41e7-4907-89c1-ce9564edc103,,120,4.0,specified in RFC 4122,,
8b6908c2-96e9-42e6-b11c-982ff15b1a6b,,120,4.0,specified in RFC 4122,,
8dd1a206-5477-460a-bbef-d2a63ef90669,,120,4.0,specified in RFC 4122,,
652307de-7b5f-4e13-82c3-67a5deeaf5bf,,120,4.0,specified in RFC 4122,,
92a9036b-5e6d-49a3-a335-9a0e202f3c54,,120,4.0,specified in RFC 4122,,
295826b1-91c7-4146-980e-86a47f88d4be,,120,4.0,specified in RFC 4122,,
b357dc14-7cc4-4664-890c-b21fb38b848c,,120,4.0,specified in RFC 4122,,
10e0020c-e097-4ff7-8619-64b743b44c48,,120,4.0,specified in RFC 4122,,
48f55d5f-a302-498c-a002-56ade2c8ce97,,120,4.0,specified in RFC 4122,,
447ef985-20f4-466c-a48a-8bb3d58eb977,,120,4.0,specified in RFC 4122,,
36d0fc0b-36e0-4708-b92d-fd34d41d743d,,120,4.0,specified in RFC 4122,,
24f90ec7-3879-4927-a8be-372e0f1fc7fc,,120,4.0,specified in RFC 4122,,
d99bfb97-74d9-4a69-9ba8-91313bfd98de,,120,4.0,specified in RFC 4122,,
6b9217c4-47f9-4c52-9411-29e3f5e3ffb9,,120,4.0,specified in RFC 4122,,
ff935fc2-51dc-4342-8199-08c9fbed1e19,,120,4.0,specified in RFC 4122,,
7d9eaaf1-ea2a-423b-aaee-483046a7a799,,120,4.0,specified in RFC 4122,,
c5f6f5ff-71d4-45b9-8fe3-a81594d46a26,,120,4.0,specified in RFC 4122,,
9c8be73a-a156-480b-9bf5-a1eb2ef918e7,,120,4.0,specified in RFC 4122,,
f9454a69-38c0-4703-9bec-c58ce73f2315,,120,4.0,specified in RFC 4122,,
cf941aa0-b7ea-4d10-92ae-9503818ec1b1,,120,4.0,specified in RFC 4122,,
90bc1603-6dc1-4082-a909-2b2c3a61eb66,,120,4.0,specified in RFC 4122,,
f119c85b-9246-4f93-bef0-40b8fd19392b,,120,4.0,specified in RFC 4122,,
b7686b2f-8174-430a-8404-21995f3cce44,,120,4.0,specified in RFC 4122,,
6723ef99-e88a-4974-bd7f-9a5fdac00d8c,,120,4.0,specified in RFC 4122,,
d1a46e31-c237-4f62-942b-e2a3055995a2,,120,4.0,specified in RFC 4122,,
ee82cc5d-b7cb-434d-9910-ac97f0c97292,,120,4.0,specified in RFC 4122,,
99593287-95fe-4db5-86ff-319f7393b5f4,,120,4.0,specified in RFC 4122,,
53fd0907-df27-47db-b9ee-86d5fd22b740,,120,4.0,specified in RFC 4122,,
8595122a-1ac0-4804-aad1-bb732d76c60e,,120,4.0,specified in RFC 4122,,
7d7359d9-bdd9-4142-9663-a9547e419635,,120,4.0,specified in RFC 4122,,
6db8fa36-37c0-41ee-929f-bce111257ffa,,120,4.0,specified in RFC 4122,,
fba643d6-f796-4857-b32d-3f386fcb77e6,,120,4.0,specified in RFC 4122,,
c804dd61-bfd1-4700-880a-9553722c0730,,120,4.0,specified in RFC 4122,,
21d229d3-3e98-43b5-89cc-40d772e1531d,,120,4.0,specified in RFC 4122,,
1fdc684d-ea40-4240-8582-5c4aa7297eae,,120,4.0,specified in RFC 4122,,
a7b3335b-fb43-43ed-91b7-0713fa2d5692,,120,4.0,specified in RFC 4122,,
a31529b8-cf47-4c3b-a651-06e678001807,,120,4.0,specified in RFC 4122,,
c65a7a98-bfb4-4983-8e62-57a014686a9b,,120,4.0,specified in RFC 4122,,
8220e1c0-57b2-4235-af11-902bf03f559b,,120,4.0,specified in RFC 4122,,
43107d05-c2c9-4596-b702-52ec9bf68539,,120,4.0,specified in RFC 4122,,
4b6ff7d1-a625-43d9-8214-9548efd5a651,,120,4.0,specified in RFC 4122,,
74d4b555-9c4a-487d-b0c9-b0b7e84b8d1d,,120,4.0,specified in RFC 4122,,
82565036-15d2-430c-a48b-c1f7e9bb68b9,,120,4.0,specified in RFC 4122,,
469c5aeb-7754-410a-85c4-186032c795ef,,120,4.0,specified in RFC 4122,,
992498c9-09c5-4738-b14d-4e5e0d7f572c,,120,4.0,specified in RFC 4122,,
096985c6-480a-4bed-a7f1-bffb4327fd9e,,120,4.0,specified in RFC 4122,,
3b44ca7c-47f3-41a3-bbb7-324090d341cb,,120,4.0,specified in RFC 4122,,
8828a260-da2e-4227-ae42-e9991c3ca97c,,120,4.0,specified in RFC 4122,,
0546a85d-08dc-40d2-9856-66c07a4ee219,,120,4.0,specified in RFC 4122,,
50a52647-ee37-45d5-9495-e2d9716d1d5a,,120,4.0,specified in RFC 4122,,
9e085f2f-8259-41bb-9ad8-10bec069ebb6,,120,4.0,specified in RFC 4122,,
055cc2f7-5ff9-40fd-a71f-8e26bf6a36fe,,120,4.0,specified in RFC 4122,,
8d1f629a-f50a-49b6-b61f-b0dd943f7a3b,,120,4.0,specified in RFC 4122,,
02c7545d-e5dc-4737-9cad-cb9ef55571c3,,120,4.0,specified in RFC 4122,,
055cd962-cf97-4c20-85c2-b556b30e322c,,120,4.0,specified in RFC 4122,,
61e54900-99d3-4a05-a5a0-1030f5c46e23,,120,4.0,specified in RFC 4122,,
ccb81ce5-2156-4867-aa7a-5f68644cf3aa,,120,4.0,specified in RFC 4122,,
c3565047-645a-444a-bbe9-9099ef354870,,120,4.0,specified in RFC 4122,,
ed95eaa1-6ba8-4b8e-be87-bcb484d61b36,,120,4.0,specified in RFC 4122,,
0374c39a-51c0-41b0-925a-aff11478002c,,120,4.0,specified in RFC 4122,,
b1674ede-9b81-4d3b-b6ef-4f9f039a875f,,120,4.0,specified in RFC 4122,,
86d1139b-93df-4dd5-b66f-04cec165403a,,120,4.0,specified in RFC 4122,,
420b880c-fb68-4608-b92b-b3ea05490223,,120,4.0,specified in RFC 4122,,
d56f4a09-f3e9-4eae-a4ba-816bd037305d,,120,4.0,specified in RFC 4122,,
b549145d-1c96-406a-9e87-e9232209726f,,120,4.0,specified in RFC 4122,,
a0f60102-9ab1-4c01-a9e2-a59e83e059c5,,120,4.0,specified in RFC 4122,,
a1c84a51-27ad-49fc-9498-34f92668e0cd,,120,4.0,specified in RFC 4122,,
d9c78509-d1bc-4fb0-b253-91de2a5c59e7,,120,4.0,specified in RFC 4122,,
5534ee64-4a86-4d79-9190-7942928a6ebb,,120,4.0,specified in RFC 4122,,
41daa02b-65e2-4c6f-8fe0-249ca48d5166,,120,4.0,specified in RFC 4122,,
030c484c-d366-4a25-83b7-077bab1d72ca,,120,4.0,specified in RFC 4122,,
0ca2100c-641d-4fd6-909c-88011b677765,0ca2100c-641d-4fd6-909c-88011b677765,110,4.0,specified in RFC 4122,4.0,specified in RFC 4122
093480c7-39de-4f09-bbcd-5c2980467d3e,,120,4.0,specified in RFC 4122,,
03b0f128-c1bf-41aa-967e-912568ae4d64,,120,4.0,specified in RFC 4122,,
e897ef6b-db06-43bf-8e68-58db0a4cf4fe,,120,4.0,specified in RFC 4122,,
37edbf19-3f8b-45d4-b226-f508cd49bd6a,,120,4.0,specified in RFC 4122,,
a83a41c5-77fd-4da9-83a9-1299e6436572,,120,4.0,specified in RFC 4122,,
466a1855-1f93-4bd4-9bee-e908720dca75,,120,4.0,specified in RFC 4122,,
e1032edd-cc0f-41c2-9d8b-20e842371fe5,,120,4.0,specified in RFC 4122,,
b8d6b92d-a342-47f1-9975-9c1ad655e806,,120,4.0,specified in RFC 4122,,
53bc6e9f-57c5-4034-b4ac-8f0a35c6c39f,,120,4.0,specified in RFC 4122,,
6e305822-8f48-48ed-9e10-9ed822840340,,120,4.0,specified in RFC 4122,,
50f859e1-47a4-43ec-89cb-58dfa768b66f,,120,4.0,specified in RFC 4122,,
2f5ed1ff-a73e-49f1-9166-980fa90a2314,2f5ed1ff-a73e-49f1-9166-980fa90a2314,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
6ca84015-0ecd-4e4e-ae23-c07b42c75250,6ca84015-0ecd-4e4e-ae23-c07b42c75250,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
9e9e2f9d-1b70-49b5-b882-3177d16a2e41,,120,4.0,specified in RFC 4122,,
3001b69d-18f2-49ce-8256-7803a7f4ed2f,,120,4.0,specified in RFC 4122,,
239c09d1-fa4c-4a26-b581-e7e06120f5ea,239c09d1-fa4c-4a26-b581-e7e06120f5ea,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a333c9fd-ce98-4df1-9d95-f103d3e33c07,a333c9fd-ce98-4df1-9d95-f103d3e33c07,110,4.0,specified in RFC 4122,4.0,specified in RFC 4122
da93d58b-b2d5-4c25-9706-c60fe5453e9b,,120,4.0,specified in RFC 4122,,
77b08766-9e33-4db5-a8a2-3fafaf4cb51d,77b08766-9e33-4db5-a8a2-3fafaf4cb51d,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ffd23eab-9d84-4e4d-965e-db8d0bd753db,,120,4.0,specified in RFC 4122,,
84a9f7d8-25f3-45f3-91ac-68d1dac1644f,,120,4.0,specified in RFC 4122,,
1664811e-17b5-4e82-82e4-c2c3b3fbf9f7,,120,4.0,specified in RFC 4122,,
b175a2d5-a372-493f-80b8-bba0e13e5192,,120,4.0,specified in RFC 4122,,
95e718c6-fd5c-4c41-9238-04407fb3baf9,,120,4.0,specified in RFC 4122,,
7f1053d8-7e3a-4f1d-aa3c-1636d71e3a84,,120,4.0,specified in RFC 4122,,
1be21afe-da2c-42d0-ad41-cafd18edbc97,,120,4.0,specified in RFC 4122,,
7a2364ce-0586-4a48-855e-f93d40d0a377,,120,4.0,specified in RFC 4122,,
a06dd56d-aabc-4fbd-af14-1bf862b04e91,,120,4.0,specified in RFC 4122,,
f5af36dd-6c98-40e1-96e4-ffc27e8cb5bf,,120,4.0,specified in RFC 4122,,
,654592b0-57db-4daa-8821-0abe6c78b898,130,,,4.0,specified in RFC 4122
4420c4fd-682e-478a-b480-7e704709daf7,,120,4.0,specified in RFC 4122,,
6db8562d-5b1d-4f73-a6bf-1bb2efec7d7b,,120,4.0,specified in RFC 4122,,
4eeb4a59-19b8-4f03-8e8c-0fae9d32530b,,120,4.0,specified in RFC 4122,,
c685b92a-9a93-4fd0-9717-25adf4974c2e,,120,4.0,specified in RFC 4122,,
ff8d00b0-009d-4ddc-b6a6-72b34a596af0,,120,4.0,specified in RFC 4122,,
9e1f6902-a6ce-4906-9d35-894b4aa72e51,,120,4.0,specified in RFC 4122,,
d2d0f7d1-5323-4816-87d8-dc2a5ff136ee,,120,4.0,specified in RFC 4122,,
f84a16b3-1f07-44c0-a4ac-33c01cbb2577,,120,4.0,specified in RFC 4122,,
eddc2149-2b14-4997-ac92-603b7c5f2ed7,,120,4.0,specified in RFC 4122,,
29e64223-7ef1-446b-833a-ed4d976f8b26,,120,4.0,specified in RFC 4122,,
ac6f0ffe-e7ac-4bbf-bcf4-17dcc69a0e39,,120,4.0,specified in RFC 4122,,
3a54f14c-5bee-43f4-a28e-40469d28c7ef,,120,4.0,specified in RFC 4122,,
f05ea268-85a1-4422-a01d-f0ed554ba67b,,120,4.0,specified in RFC 4122,,
adc850e5-f55a-4938-958f-ef71c5763ebf,,120,4.0,specified in RFC 4122,,
a22513bb-6eb4-4334-bc39-ed3606a360e0,,120,4.0,specified in RFC 4122,,
b397e02a-1afa-4070-8cda-5e2f1bf3ebcf,,120,4.0,specified in RFC 4122,,
7566c6be-fd26-4c6a-b7c0-31583d969cb2,,120,4.0,specified in RFC 4122,,
b4958275-7579-49a6-823b-fa4ad92246b0,,120,4.0,specified in RFC 4122,,
b5e46a21-e31d-4bb6-902a-f0ef32fac32a,,120,4.0,specified in RFC 4122,,
2f91561b-dc32-4a79-b5ba-98d64b1a30d2,,120,4.0,specified in RFC 4122,,
1ba9b617-bbc5-463a-9edb-6fe4fd115d0c,,120,4.0,specified in RFC 4122,,
346759d6-afbc-4839-84ee-60371763c183,,120,4.0,specified in RFC 4122,,
f10c1fa4-415f-4514-b38b-7b8b93a14f91,,120,4.0,specified in RFC 4122,,
2b94c2de-7b01-4c11-868c-63922b213da4,,120,4.0,specified in RFC 4122,,
9d4552af-6097-4c32-839c-6c431b620aaa,,120,4.0,specified in RFC 4122,,
fab72972-e7e2-4ee8-971b-7b99e14a7890,,120,4.0,specified in RFC 4122,,
4a4da50b-5c86-4dd3-82f1-d6214d9d781b,,120,4.0,specified in RFC 4122,,
ce5b3bb5-901a-4399-a69d-abf77fd9bfec,,120,4.0,specified in RFC 4122,,
04078fe0-a5ad-419b-8a71-d4de57ee416b,,120,4.0,specified in RFC 4122,,
4759b35f-e2ed-46a5-9413-674a98eb06fb,,120,4.0,specified in RFC 4122,,
7fc8c7db-c2b3-4b88-91d9-13b15a7ab4e9,,120,4.0,specified in RFC 4122,,
b6d8b145-b6d9-45c1-a173-3ae8e14761a9,,120,4.0,specified in RFC 4122,,
381b6dc5-7bef-4a47-9e64-931c18005d6a,,120,4.0,specified in RFC 4122,,
73a679b3-86e9-4460-8e4b-673490e35b4b,,120,4.0,specified in RFC 4122,,
fad8d404-fe5a-4863-9549-643ec6a22b42,,120,4.0,specified in RFC 4122,,
963df58a-dd37-4a4f-86d4-4e7d8b310eb4,,120,4.0,specified in RFC 4122,,
a91f50b3-5dfd-4a14-93b9-0e02ee5f8e5c,,120,4.0,specified in RFC 4122,,
75aa2d1e-546d-4cb2-bcee-f946d42e0124,,120,4.0,specified in RFC 4122,,
453e8e78-57a4-4c3e-87fc-139d9dc763a5,,120,4.0,specified in RFC 4122,,
161e7198-ea66-4ac8-9b92-094848a83c27,,120,4.0,specified in RFC 4122,,
dce51680-9c8e-4ff7-adce-36f20eff79b3,,120,4.0,specified in RFC 4122,,
1555c55d-a5b6-42d0-9d92-cda446a1611e,,120,4.0,specified in RFC 4122,,
4b0cde93-9479-4d62-bd79-8b7f3f3ae83e,,120,4.0,specified in RFC 4122,,
3ff4e372-a403-45f3-813e-4d01cfc31d6c,,120,4.0,specified in RFC 4122,,
6d4ddd2a-4752-4746-9428-c113cb3ea3c4,,120,4.0,specified in RFC 4122,,
8520f651-fb0c-4ef6-9816-f247e574d3a5,,120,4.0,specified in RFC 4122,,
f389d871-8b4e-4ee2-bbdc-989ad9ace913,,120,4.0,specified in RFC 4122,,
e079cb60-9e47-4066-bd04-4e3eac950d81,,120,4.0,specified in RFC 4122,,
8b4b1507-0f1a-4e3f-a399-725fb15311f1,,120,4.0,specified in RFC 4122,,
e35b08cc-7cfe-44b0-b1ba-87af3bb22e12,,120,4.0,specified in RFC 4122,,
144c4b68-2a53-49e8-ac4f-0f7147a75af2,,120,4.0,specified in RFC 4122,,
0ca40c5e-d2e4-46d6-a627-56e80ae3d3e4,,120,4.0,specified in RFC 4122,,
2cc96d40-15d1-411c-80be-f6eb8dabccd0,,120,4.0,specified in RFC 4122,,
2e2dacee-288b-47ab-8300-014138edb080,,120,4.0,specified in RFC 4122,,
07989aee-6e3d-438f-ae60-00c4265b4829,,120,4.0,specified in RFC 4122,,
29cf7e8e-34e9-46b8-8c69-52334909ba50,,120,4.0,specified in RFC 4122,,
b9d7a412-7830-40ac-80c3-53285872cc44,,120,4.0,specified in RFC 4122,,
1d72adfb-846d-42af-9ad1-dad89dffdc34,1d72adfb-846d-42af-9ad1-dad89dffdc34,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
93420bbb-5a3e-44ab-be8c-4651db90e4ee,93420bbb-5a3e-44ab-be8c-4651db90e4ee,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
e7a02e17-6d7b-4692-9f29-383192de540c,e7a02e17-6d7b-4692-9f29-383192de540c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
b541e4bf-204e-4267-a365-eedd5d5f985a,b541e4bf-204e-4267-a365-eedd5d5f985a,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ed85d215-9c2a-4b3b-815c-42dc8c3edc45,ed85d215-9c2a-4b3b-815c-42dc8c3edc45,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
42c5ce95-ced6-4c36-8417-3ae0fa8ddaed,42c5ce95-ced6-4c36-8417-3ae0fa8ddaed,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
222afbb3-70af-4690-9926-e87024e3755d,222afbb3-70af-4690-9926-e87024e3755d,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
63b79ca5-6e2c-478c-a1fc-95acaaa77c88,63b79ca5-6e2c-478c-a1fc-95acaaa77c88,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
5e8ec85f-f595-4b4e-80e6-6e748cc54367,5e8ec85f-f595-4b4e-80e6-6e748cc54367,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
eba3468a-c441-43ab-a7ea-c6ca2aee7985,eba3468a-c441-43ab-a7ea-c6ca2aee7985,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
653442a1-5e3a-43c2-b3b0-6938953aeb8e,653442a1-5e3a-43c2-b3b0-6938953aeb8e,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ad94f8ab-2e55-4516-a8bb-2f07b20aa420,ad94f8ab-2e55-4516-a8bb-2f07b20aa420,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
5c33e71f-b2ad-4bcd-b3b8-addaf22516d8,5c33e71f-b2ad-4bcd-b3b8-addaf22516d8,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
7c6e3ead-a0a1-4090-8f8e-1ad392bdc7ec,7c6e3ead-a0a1-4090-8f8e-1ad392bdc7ec,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
3cffd627-6a24-4d78-bbe4-d4dbdec70245,3cffd627-6a24-4d78-bbe4-d4dbdec70245,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
3a9d5b87-0d7e-460c-bafd-af2fce195d90,3a9d5b87-0d7e-460c-bafd-af2fce195d90,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
d90dbd4d-f686-44d1-b028-1e05f2a77795,d90dbd4d-f686-44d1-b028-1e05f2a77795,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
b1d6f1a5-f26f-40e0-8709-0fc8c8fde5d7,b1d6f1a5-f26f-40e0-8709-0fc8c8fde5d7,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
71619778-46da-4152-bf49-e447b2ad7972,71619778-46da-4152-bf49-e447b2ad7972,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
168ed7f4-8d10-4aa6-b8da-f7fece07cb41,168ed7f4-8d10-4aa6-b8da-f7fece07cb41,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
e8853e43-8f8b-4f89-ba48-da92deb3c6eb,e8853e43-8f8b-4f89-ba48-da92deb3c6eb,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
46ad07da-b2ed-43d8-bdbd-425f294844f8,46ad07da-b2ed-43d8-bdbd-425f294844f8,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
3bf7d828-c258-446e-bfdc-82fa56c9b1f2,3bf7d828-c258-446e-bfdc-82fa56c9b1f2,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
43a388a6-32a0-4f60-9096-47a3b18f9e8f,43a388a6-32a0-4f60-9096-47a3b18f9e8f,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
f229dd60-03f4-4e8d-a8f6-be5821469a5d,f229dd60-03f4-4e8d-a8f6-be5821469a5d,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c9f793b9-53cb-47ed-8bac-eae2020ada13,c9f793b9-53cb-47ed-8bac-eae2020ada13,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
1d43caf2-7c43-4538-b60d-6084a845bbfb,1d43caf2-7c43-4538-b60d-6084a845bbfb,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
a590cd51-f088-4b94-8acd-9a1f195ed5b2,a590cd51-f088-4b94-8acd-9a1f195ed5b2,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
afd19a22-12f8-414e-b4fc-afb6eb46f0e2,afd19a22-12f8-414e-b4fc-afb6eb46f0e2,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
,9b1b8d6f-322b-4b28-b135-b679feccafaf,130,,,4.0,specified in RFC 4122
,ba35178e-358c-487f-9d76-415ba5442602,130,,,4.0,specified in RFC 4122
881270aa-2520-495c-ad34-5bcd8f65aa1b,881270aa-2520-495c-ad34-5bcd8f65aa1b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ff178b14-85ee-4abb-80b7-66d17bf0f409,ff178b14-85ee-4abb-80b7-66d17bf0f409,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
,9ac74334-1475-4654-81c0-12964a42129d,130,,,4.0,specified in RFC 4122
,c49fb68b-2742-408f-8535-188e21ff60fe,130,,,4.0,specified in RFC 4122
,b265e15f-f2b8-47e7-9396-93d4dab9c244,130,,,4.0,specified in RFC 4122
cbcba2c9-3ddf-48f9-af88-2ff5a2d82894,cbcba2c9-3ddf-48f9-af88-2ff5a2d82894,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
f5c9d1be-2864-4019-a98d-0cb918db9463,f5c9d1be-2864-4019-a98d-0cb918db9463,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
83e5568d-dc11-48b5-ae4c-0a501819e8c6,83e5568d-dc11-48b5-ae4c-0a501819e8c6,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
9a99361d-ccc1-4fdd-b9a8-c75a862bc03b,9a99361d-ccc1-4fdd-b9a8-c75a862bc03b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
b6546118-3acb-41f0-874e-fd667e05ffef,b6546118-3acb-41f0-874e-fd667e05ffef,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
fe8b1a73-1ab2-4f08-a89c-d3587dccfc11,fe8b1a73-1ab2-4f08-a89c-d3587dccfc11,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
85eba06f-f62d-4ee1-a36f-6bbf4d2170f4,85eba06f-f62d-4ee1-a36f-6bbf4d2170f4,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
ab725152-eefb-459e-ac1d-7396c213e04b,ab725152-eefb-459e-ac1d-7396c213e04b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
6f17628c-f6f8-447a-b19d-796be59bd14b,6f17628c-f6f8-447a-b19d-796be59bd14b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
df7bdefe-bcf7-4195-958c-0e115a7eea2b,df7bdefe-bcf7-4195-958c-0e115a7eea2b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
9401c6e0-b7b4-4a1b-952f-58a10907d143,9401c6e0-b7b4-4a1b-952f-58a10907d143,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
596f7633-51a9-4131-b465-b63f17488b7c,596f7633-51a9-4131-b465-b63f17488b7c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c6d63503-365e-425c-bb9c-40ee600ff35b,c6d63503-365e-425c-bb9c-40ee600ff35b,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
fe35a0c6-8bbd-4d7a-8c56-54cb1c96378c,fe35a0c6-8bbd-4d7a-8c56-54cb1c96378c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
7a8165fc-4468-44ec-a608-17e1cc8ba320,7a8165fc-4468-44ec-a608-17e1cc8ba320,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
2bce667c-f6ca-46bf-aebc-66f2b1c63ce6,2bce667c-f6ca-46bf-aebc-66f2b1c63ce6,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
b03e3be1-f374-4484-8be9-ae2fce842371,b03e3be1-f374-4484-8be9-ae2fce842371,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
88e703be-fed1-434c-a216-bb27d26c90c8,88e703be-fed1-434c-a216-bb27d26c90c8,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
c7b12aca-62f5-42ad-81bb-8d57af3c97b3,c7b12aca-62f5-42ad-81bb-8d57af3c97b3,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
fb8c92b5-64db-4994-a140-a4e7d16d4aea,fb8c92b5-64db-4994-a140-a4e7d16d4aea,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
93162bbb-7137-4e51-bd76-9f4992d540cd,93162bbb-7137-4e51-bd76-9f4992d540cd,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
9684feb7-1469-4388-97ad-c27b7cc9ed2c,9684feb7-1469-4388-97ad-c27b7cc9ed2c,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
f03901e0-6e28-4028-8df5-034b67008bdd,f03901e0-6e28-4028-8df5-034b67008bdd,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
db64283a-53eb-4d27-885c-dade0c641c94,db64283a-53eb-4d27-885c-dade0c641c94,100,4.0,specified in RFC 4122,4.0,specified in RFC 4122
